,ExG1,ExG2,ExG4,ExG5,ExG7,ExG8,ExG10,ExG11,Bip27
5760,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5761,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5762,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5763,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5764,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5765,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5766,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5767,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5768,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5769,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5770,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5771,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5772,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5773,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5774,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5775,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5776,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5777,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5778,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5779,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5780,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5781,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5782,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5783,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5784,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5785,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5786,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5787,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5788,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5789,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5790,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5791,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5792,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5793,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5794,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5795,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5796,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5797,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5798,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5799,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5800,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5801,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5802,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5803,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5804,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5805,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5806,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5807,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5808,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5809,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5810,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5811,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5812,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5813,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5814,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5815,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5816,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5817,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5818,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5819,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5820,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5821,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5822,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5823,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5824,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5825,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5826,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5827,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5828,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5829,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5830,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5831,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5832,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5833,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5834,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5835,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5836,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5837,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5838,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5839,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5840,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5841,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5842,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5843,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5844,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5845,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5846,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5847,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5848,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5849,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5850,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5851,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5852,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5853,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5854,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5855,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5856,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5857,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5858,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5859,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5860,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5861,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5862,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5863,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5864,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5865,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5866,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5867,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5868,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5869,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5870,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5871,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5872,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5873,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5874,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5875,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5876,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5877,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5878,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5879,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5880,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5881,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5882,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5883,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5884,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5885,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5886,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5887,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5888,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5889,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5890,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5891,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5892,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5893,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5894,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5895,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5896,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5897,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5898,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5899,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5900,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5901,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5902,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5903,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5904,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5905,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5906,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5907,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5908,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5909,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5910,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5911,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5912,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5913,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5914,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5915,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5916,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5917,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5918,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5919,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5920,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5921,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5922,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5923,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5924,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5925,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5926,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5927,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5928,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5929,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5930,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5931,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5932,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5933,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5934,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5935,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5936,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5937,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5938,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5939,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5940,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5941,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5942,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5943,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5944,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5945,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5946,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5947,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5948,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5949,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5950,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5951,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5952,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5953,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5954,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5955,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5956,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5957,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5958,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5959,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5960,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5961,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5962,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5963,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5964,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5965,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5966,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5967,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5968,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5969,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
5970,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
